Operation,Level,Operator,Time,Source,Terminal IP Address,Operation Object,Result,Details
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:04 +03:00",NE License Management,192.168.27.31,4619-UL_Kasarat_Ketem_2_PE_TASC,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:04 +03:00",NE License Management,192.168.27.31,848-UL_Smakieh_Hmoud_PF_TASC_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:04 +03:00",NE License Management,192.168.27.31,4704-UL_Rehab_PE_TASC_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:04 +03:00",NE License Management,192.168.27.31,4419-UL_Hay_Matlaa_1_PE_TASC_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:04 +03:00",NE License Management,192.168.27.31,4418-UL_Hay_Matlaa_2_PE_TASC_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:04 +03:00",NE License Management,192.168.27.31,3133-UL_Pepsi_Company_PF_M,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:04 +03:00",NE License Management,192.168.27.31,4616-UL_Irhaba_Ajloun_PE_EBand_TASC,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:04 +03:00",NE License Management,192.168.27.31,4621-UL_Rosary_Hospital_Irbid_PF_TASC,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:04 +03:00",NE License Management,192.168.27.31,3851-UL_Layan_Warehouse_PF_IBS_M,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:04 +03:00",NE License Management,192.168.27.31,641-L_Ghabawi_Landfill_PF_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:04 +03:00",NE License Management,192.168.27.31,61264-T_8th_Ave_PD_Fiber_TASC,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:04 +03:00",NE License Management,192.168.27.31,61267-T_6th_Ave_PD_Fiber_TASC,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:04 +03:00",NE License Management,192.168.27.31,61223-T_Aqaba_Authority_Bldg_PD_Fiber_TASC_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:04 +03:00",NE License Management,192.168.27.31,61215-T_Movenpick_Aqaba_PE_EBand_IBS_Manage,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:04 +03:00",NE License Management,192.168.27.31,2835-UL_Petrol_Refinary_HQ_PF_Manage_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:04 +03:00",NE License Management,192.168.27.31,61217-T_Khazan_Aqaba_PE_TASC_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:03 +03:00",NE License Management,192.168.27.31,4786-UL_Hashmi_Mafraq_PE_EBand_TASC,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:03 +03:00",NE License Management,192.168.27.31,4791-ULT_Mafraq_Jerash_St_PD_Fiber_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:03 +03:00",NE License Management,192.168.27.31,2915-UL_Petra_Rd_TL_PE_TASC_Relo_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:03 +03:00",NE License Management,192.168.27.31,3377-ULT_Mazar_West_Karak_PE_TASC_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:03 +03:00",NE License Management,192.168.27.31,1028-UL_Military_College_PF_TASC,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:03 +03:00",NE License Management,192.168.27.31,2883-UL_Delail_Obiedi_Ave_PD_Fiber_TASC_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:03 +03:00",NE License Management,192.168.27.31,1012-UL_Awajan_Civil_Defence_PB_Fiber_TASC,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:03 +03:00",NE License Management,192.168.27.31,2895-UL_Delail_Howeid_Ave_PE_Fiber_TASC_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:03 +03:00",NE License Management,192.168.27.31,1569-UL_Madaba_PSD_Governate_PF_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:03 +03:00",NE License Management,192.168.27.31,1046-UL_Jabal_Tareq_CTR_PE_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:03 +03:00",NE License Management,192.168.27.31,2874-UL_Ghabawi_HSG_PF_M,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:03 +03:00",NE License Management,192.168.27.31,1036-ULT_Zawahrah_3_PE,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:03 +03:00",NE License Management,192.168.27.31,1032-ULT_Teachers_HSG_PB_Fiber_TASC,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:03 +03:00",NE License Management,192.168.27.31,1045-UL_Jabal_Tareq_End_PE_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:03 +03:00",NE License Management,192.168.27.31,1022-ULT_Hay_Janaa_2_PC_EBand_TASC,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:03 +03:00",NE License Management,192.168.27.31,1020-UL_Hay_Nuzha_2_PC_Fiber_TASC,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:03 +03:00",NE License Management,192.168.27.31,2314-UL_Marka_Gardens_PE_Fiber_TASC,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:03 +03:00",NE License Management,192.168.27.31,1006-ULT_Zawahrah_End_PD_Fiber_TASC,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:03 +03:00",NE License Management,192.168.27.31,1005-ULT_Zarqa_Madina_Monawara_PD_EBand_TASC_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:03 +03:00",NE License Management,192.168.27.31,1031-ULT_Jabal_Rahmeh_PC_EBand_TASC,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:03 +03:00",NE License Management,192.168.27.31,1026-UL_Jabal_Tareq_PD_TASC,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:03 +03:00",NE License Management,192.168.27.31,817-UL_Falcon_Hotel_Karak_Back_PF_TASC_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:03 +03:00",NE License Management,192.168.27.31,1010-UL_Jabal_Zayton_Hospital_PD_EBand_TASC,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:03 +03:00",NE License Management,192.168.27.31,1132-UL_Zaatari_Camp_West_PE_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:02 +03:00",NE License Management,192.168.27.31,4749-ULT_Mafraq_South_Ave_PE_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:02 +03:00",NE License Management,192.168.27.31,4796-ULT_Hashmi_Mafraq_End_PE_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:02 +03:00",NE License Management,192.168.27.31,1001-ULT_BSC_Dwaik_PA_Fiber_TASC_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:02 +03:00",NE License Management,192.168.27.31,1009-UL_Hay_Janaa_PE_TASC,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:02 +03:00",NE License Management,192.168.27.31,4799-UL_Mafraq_Market_TL_PE_TASC_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:02 +03:00",NE License Management,192.168.27.31,1003-ULT_Jabal_Tareq_Police_Station_PB_Fiber_TASC,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:01 +03:00",NE License Management,192.168.27.31,2709-ULT_Amman_Hall_PF_TASC_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:01 +03:00",NE License Management,192.168.27.31,1485-UL_Ain_Bustan_Anjarah_PE_Fiber_TASC_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:01 +03:00",NE License Management,192.168.27.31,1125-UL_Ruwaished_PA_Fiber_TASC,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:01 +03:00",NE License Management,192.168.27.31,2845-UL_AbuZeeghan_Village_PE_TASC_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:01 +03:00",NE License Management,192.168.27.31,1119-UL_Rahbet_Rakkad_PE_TASC,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:01 +03:00",NE License Management,192.168.27.31,1406-UL_Shawahed_Jabal_Akhdar_PE_Fiber_TASC_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:01 +03:00",NE License Management,192.168.27.31,1149-UL_Saaedieh_PB_Fiber_TASC,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:01 +03:00",NE License Management,192.168.27.31,1475-UL_Sakhra_East_PF_TASC_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:01 +03:00",NE License Management,192.168.27.31,1447-UL_Eshtafina_Mehna_Ajloun_PF_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:01 +03:00",NE License Management,192.168.27.31,1013-UL_Wadi_Hajar_Region_2_PE_TASC_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:01 +03:00",NE License Management,192.168.27.31,1494-UL_Nabi_Hood_Ave_PF_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:01 +03:00",NE License Management,192.168.27.31,1411-UL_Ras_Munif_PA_Fiber_Zain_TASC,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:01 +03:00",NE License Management,192.168.27.31,4644-UL_Mazar_Shamali_Ent_PE_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:01 +03:00",NE License Management,192.168.27.31,1140-UL_Um_Serb_PE_TASC,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:01 +03:00",NE License Management,192.168.27.31,1916-UL_Jabal_Mughayer_3_PF_EBand_TASC_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:01 +03:00",NE License Management,192.168.27.31,65420-ULT_South_Hashmi_2_PE_EBand_TASC,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:01 +03:00",NE License Management,192.168.27.31,1417-UL_Jazzazeh_Jerash_PF_TASC_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:01 +03:00",NE License Management,192.168.27.31,506-UL_Zabda_PF_TASC_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:01 +03:00",NE License Management,192.168.27.31,1052-UL_Sharef_Hussein_Hall_Zarqa_PF_TASC_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:01 +03:00",NE License Management,192.168.27.31,65441-ULT_Taj_3_PC_Fiber,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:01 +03:00",NE License Management,192.168.27.31,1474-UL_Ballas_Ajloun_PF_TASC_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:01 +03:00",NE License Management,192.168.27.31,1405-UL_Ras_Moneef_Ajloun_PF_TASC_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:01 +03:00",NE License Management,192.168.27.31,1002-ULT_Zawahrah_PB_Fiber_TASC,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:01 +03:00",NE License Management,192.168.27.31,370-L_Royal_Hotel_PF_IBS_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:01 +03:00",NE License Management,192.168.27.31,5105-UL_Wihdat_Camp_PD_Fiber_TASC_O,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
Export NE SBOM statistics,Minor,basharad,"	16/09/2025 12:02:01 +03:00",NE License Management,192.168.27.31,65443-ULT_Nasser_PC_Fiber_TASC,Successful,"Product: LTE,Pico,AtomCell,USU,USU3910,DBS3900 IBS,eRelay,RANCU LTE 
Task ID : 1459603"
